name|city|lat|long|avgPrice
Grant Street Inn|Bloomington, IN|39.16881| -86.52952| 133.00000
Microtel Inn & Suites by Wyndham Huntsville|Huntsville, AL|34.77594| -86.52725|  79.00000
Travelodge by Wyndham Bloomington|Bloomington, IN|39.16472| -86.49981|  71.00000
Hampton Inn & Suites Huntsville Hampton Cove|Huntsville, AL|34.67420| -86.49054| 106.00000
Century Suites Hotel|Bloomington, IN|39.16342| -86.47212| 129.00000
Residence Inn Nashville SE/Murfreesboro|Murfreesboro, TN|35.86502| -86.45189| 190.00000
Hilton Garden Inn Murfreesboro|Murfreesboro, TN|35.86402| -86.45103| 178.00000
Hyatt Place Bowling Green|Bowling Green, KY|36.99011| -86.45067| 114.00000
Courtyard Nashville SE/Murfreesboro|Murfreesboro, TN|35.86203| -86.45035| 190.00000
Embassy Suites by Hilton Nashville SE Murfreesboro|Murfreesboro, TN|35.86300| -86.44853| 172.00000
Tru By Hilton Niceville, FL|Niceville, FL|30.50184| -86.43961| 103.00000
Red Roof Inn Murfreesboro|Murfreesboro, TN|35.84978| -86.43450|  91.00000
Hyatt Place Murfreesboro|Murfreesboro, TN|35.85665| -86.43417| 141.00000
Hampton Inn & Suites Murfreesboro|Murfreesboro, TN|35.85256| -86.43222| 141.00000
Clarion Inn|Murfreesboro, TN|35.84617| -86.43182|  83.00000
Baymont by Wyndham Murfreesboro|Murfreesboro, TN|35.84898| -86.43181|  75.00000
Hilton Garden Inn Bowling Green|Bowling Green, KY|36.96903| -86.43087| 110.00000
Motel 6 Murfreesboro, TN|Murfreesboro, TN|35.84449| -86.43072|  75.00000
Best Western Murfreesboro|Murfreesboro, TN|35.84402| -86.43033|  84.00000
Courtyard Bowling Green Convention Center|Bowling Green, KY|36.96805| -86.43004| 116.00000
Econo Lodge Inn & Suites|Murfreesboro, TN|35.84916| -86.42959|  80.00000
Sleep Inn Murfreesboro|Murfreesboro, TN|35.84323| -86.42849|  87.20000
DoubleTree by Hilton Murfreesboro|Murfreesboro, TN|35.84741| -86.42479| 178.00000
Red Roof Inn Bowling Green|Bowling Green, KY|36.94161| -86.42024|  82.00000
Baymont by Wyndham Bowling Green|Bowling Green, KY|36.92934| -86.41862|  90.00000
Microtel Inn by Wyndham Bowling Green|Bowling Green, KY|36.93191| -86.41772|  71.00000
La Quinta Inn & Suites by Wyndham Bowling Green|Bowling Green, KY|36.93038| -86.41757| 316.00000
Sleep Inn|Bowling Green, KY|36.93084| -86.41597|  84.00000
Ramada by Wyndham Bowling Green|Bowling Green, KY|36.92963| -86.41417|  82.00000
Super 8 by Wyndham Bowling Green South|Bowling Green, KY|36.93484| -86.41360|  66.00000
Safari Inn|Murfreesboro, TN|35.81262| -86.39989|  75.00000
Rodeway Inn|Murfreesboro, TN|35.84904| -86.39786|  84.00000
Knights Inn Murfreesboro|Murfreesboro, TN|35.81521| -86.39714|  76.00000
The Hotel Sync|Bowling Green, KY|37.00987| -86.37394| 123.00000
Quality Inn Montgomery South|Montgomery, AL|32.26773| -86.35633|  79.00000
Renaissance Montgomery Hotel & Spa at the Convention Center|Montgomery, AL|32.37925| -86.31198| 207.00000
Doubletree by Hilton Hotel Montgomery Downtown|Montgomery, AL|32.37929| -86.30690| 138.00000
Baymont by Wyndham Indianapolis West|Indianapolis, IN|39.82521| -86.27816|  75.00000
Red Roof Inn Montgomery - Midtown|Montgomery, AL|32.36482| -86.26934|  65.00000
Microtel Inn & Suites by Wyndham Indianapolis Airport|Indianapolis, IN|39.76435| -86.26269|  81.00000
Wingate by Wyndham Indianapolis Airport-Rockville Rd.|Indianapolis, IN|39.76352| -86.26116| 108.00000
Wyndham Indianapolis West|Indianapolis, IN|39.72885| -86.25868| 118.00000
Quality Inn & Suites|Indianapolis, IN|39.84322| -86.25248|  78.00000
Comfort Suites University Area Notre Dame - South Bend|Notre Dame, IN|41.72455| -86.25207|  87.00000
Hilton Garden Inn Montgomery East|Montgomery, AL|32.36081| -86.24284| 109.00000
Homewood Suites by Hilton Montgomery|Montgomery, AL|32.36087| -86.24179| 109.00000
Morris Inn|Notre Dame, IN|41.69833| -86.23931| 148.22222
Red Roof Inn Indianapolis North - College Park|Indianapolis, IN|39.92498| -86.22728|  75.00000
Motel 6 Indianapolis, IN|Indianapolis, IN|39.91903| -86.22700|  77.63636
Home Inn & Suites|Montgomery, AL|32.31568| -86.22678|  77.00000
Wingate by Wyndham - Montgomery|Montgomery, AL|32.35334| -86.22132| 125.00000
Sleep Inn & Suites Montgomery East I-85|Montgomery, AL|32.36027| -86.22126|  85.00000
Comfort Inn & Suites Montgomery East Carmichael Rd|Montgomery, AL|32.36208| -86.21893| 101.00000
Americas Best Value Inn Montgomery, AL|Montgomery, AL|32.36108| -86.21609|  51.00000
Drury Inn & Suites Montgomery|Montgomery, AL|32.36472| -86.21372| 121.00000
Courtyard by Marriott Montgomery|Montgomery, AL|32.36051| -86.21271| 114.00000
Quality Inn South|Indianapolis, IN|39.69870| -86.18827|  74.00000
JW Marriott Indianapolis|Indianapolis, IN|39.76659| -86.16769| 245.00000
Hyatt Regency Indianapolis|Indianapolis, IN|39.76636| -86.16082| 298.00000
Hilton Indianapolis Hotel & Suites|Indianapolis, IN|39.76893| -86.16062| 218.00000
Embassy Suites Indianapolis Downtown|Indianapolis, IN|39.76759| -86.16046| 249.00000
Omni Severin Hotel|Indianapolis, IN|39.76381| -86.15980| 228.00000
Le Méridien Indianapolis|Indianapolis, IN|39.76514| -86.15965| 208.00000
Conrad Indianapolis|Indianapolis, IN|39.76743| -86.15920| 286.00000
Sheraton Indianapolis City Centre Hotel|Indianapolis, IN|39.76964| -86.15866| 157.00000
Homewood Suites by Hilton Indianapolis-Downtown|Indianapolis, IN|39.76381| -86.15772| 168.00000
Hampton Inn Indianapolis Downtown Across from Circle Centre|Indianapolis, IN|39.76541| -86.15764| 181.00000
Hyatt House Indianapolis Downtown|Indianapolis, IN|39.76469| -86.15685| 178.00000
Hyatt Place Indianapolis Downtown|Indianapolis, IN|39.76461| -86.15676| 176.00000
Hilton Garden Inn Indianapolis Downtown|Indianapolis, IN|39.76869| -86.15659| 158.00000
Drury Plaza Hotel Indianapolis Carmel|Indianapolis, IN|39.92812| -86.15574| 171.00000
Sleep Inn & Suites East Chase|Montgomery, AL|32.36316| -86.13786|  82.00000
Ironworks Hotel Indy|Indianapolis, IN|39.91203| -86.11792| 245.00000
Sheraton Indianapolis Hotel at Keystone Crossing|Indianapolis, IN|39.91510| -86.10837| 110.00000
Marriott Indianapolis North|Indianapolis, IN|39.91791| -86.10362| 245.00000
Super 8 by Wyndham Indianapolis|Indianapolis, IN|39.66483| -86.09738|  60.00000
La Quinta Inn & Suites by Wyndham Indianapolis South|Indianapolis, IN|39.70257| -86.08033|  83.00000
Red Roof Inn Indianapolis South|Indianapolis, IN|39.70149| -86.07955|  79.00000
Quality Inn Indy Castleton|Indianapolis, IN|39.90791| -86.07891|  82.00000
Red Roof Inn Indianapolis - Castleton|Indianapolis, IN|39.90287| -86.04660|  65.00000
Drury Inn & Suites Indianapolis Northeast|Indianapolis, IN|39.90427| -86.04519| 126.00000
Marriott Indianapolis East|Indianapolis, IN|39.79744| -86.04119| 146.00000
Baymont by Wyndham Indianapolis|Indianapolis, IN|39.74972| -86.03151|  89.00000
Days Inn by Wyndham Indianapolis East Post Road|Indianapolis, IN|39.79823| -86.01011|  73.91667
Courtyard by Marriott Troy|Troy, AL|31.78432| -85.95202| 150.00000
21c Museum Hotel Louisville|Louisville, KY|38.25680| -85.76186| 196.00000
The Brown Hotel|Louisville, KY|38.24639| -85.75797| 184.00000
The Seelbach Hilton Louisville|Louisville, KY|38.25093| -85.75783| 156.00000
Hilton Garden Inn Louisville Downtown|Louisville, KY|38.24876| -85.75735| 136.00000
Embassy Suites Louisville Downtown|Louisville, KY|38.25074| -85.75689| 161.00000
Hyatt Regency Louisville|Louisville, KY|38.25340| -85.75645| 138.00000
Omni Louisville Hotel|Louisville, KY|38.25206| -85.75490| 276.00000
Louisville Marriott Downtown|Louisville, KY|38.25315| -85.75468| 192.00000
Courtyard by Marriott Louisville Downtown|Louisville, KY|38.25581| -85.75360| 127.00000
Econo Lodge|Louisville, KY|38.25226| -85.75285|  66.00000
Quality Inn & Suites|Louisville, KY|38.22422| -85.75211|  82.00000
Quality Inn & Suites University/Airport|Louisville, KY|38.22422| -85.75211| 111.00000
Aloft Louisville Downtown|Louisville, KY|38.25573| -85.75182| 151.00000
Fairfield Inn & Suites by Marriott Louisville Downtown|Louisville, KY|38.25288| -85.75158| 107.00000
SpringHill Suites by Marriott Louisville Downtown|Louisville, KY|38.25283| -85.75123| 117.00000
Super 8 by Wyndham Louisville/Expo Center|Louisville, KY|38.20351| -85.75118|  85.00000
Hampton Inn Louisville Downtown|Louisville, KY|38.25366| -85.75109| 113.00000
Cambria Hotel Louisville Downtown-Whiskey Row|Louisville, KY|38.25481| -85.74828| 136.00000
Fairfield Inn & Suites by Marriott Louisville Airport|Louisville, KY|38.19194| -85.74548| 113.00000
Hampton Inn Louisville-Airport|Louisville, KY|38.19089| -85.74319| 126.00000
Courtyard by Marriott Louisville Airport|Louisville, KY|38.19242| -85.74299| 103.00000
Tru by Hilton Louisville Airport|Louisville, KY|38.19133| -85.74235| 134.00000
Springhill Suites by Marriott Louisville Airport|Louisville, KY|38.19070| -85.74172| 120.00000
Marriott Louisville East|Louisville, KY|38.25351| -85.73848| 151.00000
Super 8 by Wyndham Louisville Airport|Louisville, KY|38.17803| -85.71696|  64.00000
Days Inn by Wyndham Louisville Airport Fair and Expo Center|Louisville, KY|38.15762| -85.70990|  65.00000
Wingate by Wyndham Louisville Fair and Expo|Louisville, KY|38.20468| -85.68093|  88.00000
Hampton Inn Kalamazoo|Kalamazoo, MI|42.24447| -85.67647| 112.00000
Super 8 by Wyndham Kalamazoo|Kalamazoo, MI|42.29440| -85.65922|  63.00000
Baymont by Wyndham Kalamazoo|Kalamazoo, MI|42.26892| -85.65731|  75.00000
Best Western Plus Kalamazoo Suites|Kalamazoo, MI|42.26591| -85.65679| 112.00000
Courtyard Kalamazoo Portage|Kalamazoo, MI|42.23886| -85.59367| 141.00000
Hilton Garden Inn Kalamazoo|Kalamazoo, MI|42.29375| -85.58520| 160.00000
Radisson Plaza Hotel at Kalamazoo Center|Kalamazoo, MI|42.29217| -85.58396| 210.00000
Red Carpet Inn - Louisville|Louisville, KY|38.22341| -85.58156|  74.00000
Baymont by Wyndham Louisville East|Louisville, KY|38.22557| -85.58133|  68.00000
Residence Inn by Marriott Kalamazoo East|Kalamazoo, MI|42.24540| -85.56299| 131.00000
Country Inn & Suites by Radisson, Kalamazoo, MI|Kalamazoo, MI|42.24425| -85.55650| 115.00000
Four Points by Sheraton Kalamazoo|Kalamazoo, MI|42.25799| -85.53488| 122.00000
Key West Inn - Cookeville|Cookeville, TN|36.15013| -85.51805|  66.00000
Hampton Inn Auburn|Auburn, AL|32.55609| -85.50819| 114.00000
Fairfield Inn & Suites Cookeville|Cookeville, TN|36.13352| -85.50622| 143.00000
La Quinta Inn & Suites by Wyndham Cookeville|Cookeville, TN|36.13295| -85.50476|  91.00000
Microtel Inn & Suites by Wyndham Auburn|Auburn, AL|32.56345| -85.50426|  68.00000
Comfort Inn & Suites Cookeville|Cookeville, TN|36.13937| -85.50410|  81.00000
Comfort Suites Cookeville|Cookeville, TN|36.13962| -85.50349|  91.00000
Quality Inn Auburn Campus Area I-85|Auburn, AL|32.56304| -85.50312|  77.00000
Hampton Inn Cookeville|Cookeville, TN|36.13922| -85.50286|  91.00000
Americas Best Value Inn Cookeville|Cookeville, TN|36.14016| -85.50255|  84.00000
Sleep Inn & Suites Auburn Campus Area I-85|Auburn, AL|32.56194| -85.50232|  90.00000
Motel 6 Cookeville, TN|Cookeville, TN|36.13386| -85.50155|  78.00000
Stay Plus Extended Stay Suites|Auburn, AL|32.57538| -85.50013| 135.00000
Clarion Inn & Suites University Center|Auburn, AL|32.57831| -85.49652|  69.00000
Baymont by Wyndham Cookeville|Cookeville, TN|36.13405| -85.45082|  79.00000
Quality Inn University Area|Auburn, AL|32.62804| -85.44403|  93.00000
Comfort Inn & Suites Muncie|Muncie, IN|40.22006| -85.43651| 106.00000
Hilton Garden Inn Auburn/Opelika|Auburn, AL|32.60516| -85.43035| 124.00000
Best Western Muncie|Muncie, IN|40.21414| -85.42193|  95.00000
Days Inn by Wyndham Chattanooga Lookout Mountain West|Chattanooga, TN|35.01968| -85.38465|  79.00000
Red Roof Inn Chattanooga - Lookout Mountain|Chattanooga, TN|35.01668| -85.38258|  81.00000
Econo Lodge Lookout Mountain|Chattanooga, TN|35.02514| -85.36421|  70.00000
La Quinta Inn & Suites by Wyndham Chattanooga - Lookout Mtn|Chattanooga, TN|35.03034| -85.36298| 109.00000
Comfort Inn Downtown|Chattanooga, TN|35.02875| -85.31314| 104.00000
The Westin Chattanooga|Chattanooga, TN|35.04717| -85.31308| 238.00000
Chattanooga Marriott Downtown|Chattanooga, TN|35.04272| -85.31236| 178.00000
Hampton Inn & Suites Chattanooga/Downtown|Chattanooga, TN|35.05184| -85.31156| 169.00000
The Read House|Chattanooga, TN|35.04617| -85.31110| 168.00000
Moxy Chattanooga Downtown|Chattanooga, TN|35.04001| -85.30707| 163.00000
Chattanooga Choo Choo|Chattanooga, TN|35.03724| -85.30697| 142.00000
Comfort Suites South|Fort Wayne, IN|41.03428| -85.25521|  85.00000
Homewood Suites Fort Wayne|Fort Wayne, IN|41.03186| -85.25498| 140.00000
Hilton Garden Inn Fort Wayne|Fort Wayne, IN|41.03219| -85.25460| 135.00000
Quality Inn Hixson - Chattanooga|Chattanooga, TN|35.12747| -85.24772|  80.00000
Residence Inn By Marriott Fort Wayne|Fort Wayne, IN|41.03828| -85.24288| 134.00000
Fairfield Inn & Suites Fort Wayne Southwest|Fort Wayne, IN|41.03915| -85.24122| 131.00000
Super 8 by Wyndham Chattanooga/East Ridge|Chattanooga, TN|34.99099| -85.20650|  55.00000
Motel 6 East Ridge, TN|Chattanooga, TN|34.99081| -85.19949|  54.00000
Red Roof Inn Fort Wayne|Fort Wayne, IN|41.11702| -85.18397|  80.00000
Motel 6 Fort Wayne, IN|Fort Wayne, IN|41.11699| -85.18251|  75.00000
Rodeway Inn|Fort Wayne, IN|41.11702| -85.17929|  59.00000
Best Western Plus Fort Wayne Inn & Suites North|Fort Wayne, IN|41.13306| -85.16494|  97.00000
Hampton Inn & Suites Ft. Wayne-North|Fort Wayne, IN|41.12996| -85.16299| 107.00000
Quality Inn Fort Wayne|Fort Wayne, IN|41.13323| -85.16240|  95.00000
Athena Inn|Chattanooga, TN|35.04407| -85.16229|  68.00000
Fairfield Inn & Suites by Marriott Fort Wayne|Fort Wayne, IN|41.13406| -85.16207|  97.00000
Wyndham Garden Fort Wayne|Fort Wayne, IN|41.13120| -85.16054| 107.00000
Executive Inn|Fort Wayne, IN|41.13185| -85.15777|  72.00000
Sonesta Select Chattanooga Hamilton Place|Chattanooga, TN|35.03959| -85.15683| 124.00000
Days Inn by Wyndham Fort Wayne|Fort Wayne, IN|41.13071| -85.15454|  84.00000
Quality Inn & Suites|Chattanooga, TN|35.03964| -85.15198|  70.00000
Hilton Fort Wayne at the Grand Wayne Convention Center|Fort Wayne, IN|41.07669| -85.13925| 146.00000
Motel 6 Chattanooga, TN|Chattanooga, TN|35.06185| -85.13377|  59.00000
Magnuson Hotel Fort Wayne North – Coliseum|Fort Wayne, IN|41.11713| -85.13344|  81.00000
WoodSpring Suites Fort Wayne|Fort Wayne, IN|41.17046| -85.10501|  97.00000
Comfort Suites North|Fort Wayne, IN|41.17812| -85.10182|  83.00000
Fairfield by Marriott Mt Pleasant|Mount Pleasant, MI|43.57273| -84.76896| 103.00000
Fairfield by Marriott Mt Pleasant|Mt. Pleasant, MI|43.57273| -84.76896| 103.00000
Super 8 by Wyndham Mt. Pleasant|Mount Pleasant, MI|43.57705| -84.76684|  93.00000
Super 8 by Wyndham Mt. Pleasant|Mt. Pleasant, MI|43.57705| -84.76684|  93.00000
Butler Inn|Oxford, OH|39.51893| -84.75865|  66.00000
Baymont by Wyndham Oxford|Oxford, OH|39.51859| -84.75595|  76.00000
Comfort Inn|Oxford, OH|39.51489| -84.75191|  85.00000
The Elms Hotel|Oxford, OH|39.50966| -84.74211| 179.00000
Best Western Sycamore Inn|Oxford, OH|39.51566| -84.74170| 110.00000
Days Inn & Suites by Wyndham Mt Pleasant|Mount Pleasant, MI|43.61016| -84.73191|  81.00000
Days Inn & Suites by Wyndham Mt Pleasant|Mt. Pleasant, MI|43.61016| -84.73191|  81.00000
Baymont by Wyndham Mt. Pleasant|Mount Pleasant, MI|43.61082| -84.73052| 132.00000
Baymont by Wyndham Mt. Pleasant|Mt. Pleasant, MI|43.61082| -84.73052| 132.00000
Courtyard Lexington Keeneland/Airport|Lexington, KY|38.01683| -84.55326| 110.14286
Courtyard by Marriott Lansing|East Lansing, MI|42.73322| -84.54352| 105.00000
Courtyard by Marriott Lansing Downtown|East Lansing, MI|42.73322| -84.54352| 148.00000
Quality Inn & Suites|Cincinnati, OH|39.10357| -84.52874|  78.00000
Embassy Suites by Hilton Lexington Green|Lexington, KY|37.99566| -84.52500| 166.00000
Symphony Hotel & Restaurant|Cincinnati, OH|39.11017| -84.51921| 188.00000
Hyatt Regency Cincinnati|Cincinnati, OH|39.10027| -84.51561| 169.00000
Hilton Cincinnati Netherland Plaza|Cincinnati, OH|39.10074| -84.51397| 177.00000
Hampton Inn & Suites Cincinnati-Downtown|Cincinnati, OH|39.10294| -84.51363| 160.00000
The Westin Cincinnati|Cincinnati, OH|39.10075| -84.51230| 160.00000
21c Museum Hotel Cincinnati|Cincinnati, OH|39.10309| -84.51211| 233.05882
Renaissance Cincinnati Downtown Hotel|Cincinnati, OH|39.10030| -84.51153| 271.00000
Hampton Inn & Suites Cincinnati/Uptown-University Area|Cincinnati, OH|39.13445| -84.50878| 170.00000
Graduate Cincinnati|Cincinnati, OH|39.13667| -84.50733| 170.00000
Quality Inn University|East Lansing, MI|42.74211| -84.50698|  85.00000
Hampton Inn East Lansing|East Lansing, MI|42.76284| -84.50253| 127.00000
MainStay Suites Cincinnati University - Uptown|Cincinnati, OH|39.12471| -84.50222| 145.00000
Hilton Lexington/Downtown|Lexington, KY|38.04842| -84.50009| 186.00000
SpringHill Suites by Marriott East Lansing University Area|East Lansing, MI|42.72092| -84.49802| 133.00000
SpringHill Suites by Marriott Lansing|East Lansing, MI|42.72092| -84.49802|  99.00000
Graduate East Lansing|East Lansing, MI|42.73594| -84.48481| 134.00000
GLō Best Western Lexington|Lexington, KY|38.10218| -84.48223| 113.00000
La Quinta Inn by Wyndham Lexington|Lexington, KY|38.10028| -84.48204|  87.00000
Marriott East Lansing at University Place|East Lansing, MI|42.73565| -84.47997| 214.00000
Wild Goose Inn|East Lansing, MI|42.73447| -84.47779| 243.00000
Red Roof Inn Lexington|Lexington, KY|38.07749| -84.45993|  73.00000
Microtel Inn by Wyndham Atlanta Airport|Atlanta, GA|33.62339| -84.45537|  84.00000
Red Roof Inn Cincinnati - Sharonville|Cincinnati, OH|39.26904| -84.43682|  70.00000
Econo Lodge|Atlanta, GA|33.65881| -84.43356|  82.00000
Country Inn & Suites by Radisson, Lexington, KY|Lexington, KY|38.04220| -84.42878|  92.00000
GuestHouse Lexington|Lexington, KY|38.04296| -84.42383|  94.00000
Quality Inn Lexington|Lexington, KY|38.04407| -84.42158|  82.42857
Sleep Inn Lexington|Lexington, KY|38.01913| -84.41471|  80.00000
Hyatt Place Lexington|Lexington, KY|38.01904| -84.41068| 107.00000
The Summit Hotel|Cincinnati, OH|39.15853| -84.40339| 235.00000
Clarion Inn & Suites Atlanta Downtown|Atlanta, GA|33.74900| -84.40337| 114.00000
Reverb by Hard Rock Atlanta Downtown|Atlanta, GA|33.75348| -84.39925| 156.00000
Omni Atlanta Hotel at CNN Center|Atlanta, GA|33.75915| -84.39494| 206.00000
Sonesta Select Atlanta Midtown Georgia Tech|Atlanta, GA|33.78546| -84.39267| 133.00000
Fairfield Inn & Suites Atlanta Downtown|Atlanta, GA|33.75287| -84.39119|  97.00000
Hilton Garden Inn Atlanta Midtown|Atlanta, GA|33.78211| -84.39033| 114.00000
The Westin Peachtree Plaza, Atlanta|Atlanta, GA|33.75941| -84.38836| 133.00000
The Ritz-Carlton, Atlanta|Atlanta, GA|33.75863| -84.38719| 359.00000
Four Seasons Hotel Atlanta|Atlanta, GA|33.78612| -84.38536| 623.00000
Atlanta Marriott Marquis|Atlanta, GA|33.76165| -84.38511| 156.00000
Days Inn by Wyndham Lexington Southeast|Lexington, KY|37.96146| -84.38509|  68.00000
Sheraton Atlanta Hotel|Atlanta, GA|33.75885| -84.38330| 121.00000
Hilton Atlanta|Atlanta, GA|33.76151| -84.38330| 142.00000
The St. Regis Atlanta|Atlanta, GA|33.83980| -84.38242| 670.00000
Comfort Inn Sandy Springs - Perimeter|Atlanta, GA|33.91308| -84.37803|  90.00000
MainStay Suites Cincinnati Blue Ash|Cincinnati, OH|39.25646| -84.37661|  79.00000
Waldorf Astoria Atlanta Buckhead|Atlanta, GA|33.84968| -84.36664| 481.00000
Sleep Inn & Suites Tallahassee-Capitol|Tallahassee, FL|30.48588| -84.31606|  77.00000
Quality Inn Tallahassee near University|Tallahassee, FL|30.48447| -84.31387|  71.00000
Best Western Plus Tallahassee North Hotel|Tallahassee, FL|30.48404| -84.31287| 114.00000
La Quinta Inn by Wyndham Tallahassee North|Tallahassee, FL|30.48197| -84.30543|  75.00000
Days Inn & Suites by Wyndham Tallahassee Conf Center I-10|Tallahassee, FL|30.47968| -84.30519| 460.00000
Howard Johnson by Wyndham Tallahassee|Tallahassee, FL|30.47853| -84.30127|  57.00000
Econo Lodge North|Tallahassee, FL|30.47759| -84.29757|  68.00000
