league|id|time|date|city|title|full|venue|ven_id|score|lat|long|t1|t2|t3|t4|low|med|high|name|xname
mlb|5787808|06:40 pm|2023-08-23|Saint Petersburg, FL|Rockies at Rays|Colorado Rockies at Tampa Bay Rays|Tropicana Field|     4|0.449|27.7682| -82.6534|Tampa Bay Rays|Colorado Rockies|NA|NA| 23|  56|   580|MLB|MLB Baseball
mlb|5789456|01:10 pm|2023-09-04|Kansas City, MO|White Sox at Royals|Chicago White Sox at Kansas City Royals (Rescheduled from 9/7/23)|Kauffman Stadium|  3714|0.442|39.0515| -94.4803|Kansas City Royals|Chicago White Sox|NA|NA| 14|  37|   562|MLB|MLB Baseball
mlb|5789386|01:07 pm|2023-09-03|Oakland, CA|Angels at Athletics|Los Angeles Angels at Oakland Athletics|Oakland Coliseum|    14|0.509|37.7514|-122.2010|Oakland Athletics|Los Angeles Angels|NA|NA| 32|  94|   303|MLB|MLB Baseball
mlb|5789596|07:10 pm|2023-09-01|Cleveland, OH|Rays at Guardians|Tampa Bay Rays at Cleveland Guardians|Progressive Field|     6|0.526|41.4962| -81.6852|Cleveland Guardians|Tampa Bay Rays|NA|NA| 45|  95|   264|MLB|MLB Baseball
mlb|5787839|06:40 pm|2023-09-07|Saint Petersburg, FL|Mariners at Rays|Seattle Mariners at Tampa Bay Rays|Tropicana Field|     4|0.393|27.7682| -82.6534|Tampa Bay Rays|Seattle Mariners|NA|NA| 25|  69|   580|MLB|MLB Baseball
mlb|5788964|06:40 pm|2023-09-06|Cincinnati, OH|Mariners at Reds|Seattle Mariners at Cincinnati Reds|Great American Ball Park|    26|0.482|39.0974| -84.5071|Cincinnati Reds|Seattle Mariners|NA|NA| 13|  37|   292|MLB|MLB Baseball
mlb|5789646|04:10 pm|2023-08-26|Miami, FL|Nationals at Marlins|Washington Nationals at Miami Marlins|loanDepot park|  6371|0.474|25.7617| -80.1918|Miami Marlins|Washington Nationals|NA|NA| 11|  32|  1004|MLB|MLB Baseball
mls|5898459|07:30 pm|2023-08-26|Cincinnati, OH|New York City FC at FC Cincinnati|New York City FC at FC Cincinnati|TQL Stadium|486292|0.744|39.1111| -84.5223|FC Cincinnati|New York City FC|NA|NA| 60| 103|  2999|MLS|MLS Soccer
mls|5901144|07:30 pm|2023-08-30|Bronx, NY|CF Montreal at New York City FC|CF Montreal at New York City FC|Yankee Stadium|     8|0.460|40.8296| -73.9262|New York City FC|CF Montreal|NA|NA| 31|  96|   455|MLS|MLS Soccer
mls|5901453|07:30 pm|2023-09-02|Washington, DC|Chicago Fire FC at DC United|Chicago Fire FC at D.C. United|Audi Field|439326|0.496|38.8695| -77.0121|D.C. United|Chicago Fire FC|NA|NA| 39|  86|   723|MLS|MLS Soccer
mls|5915898|08:30 pm|2023-08-20|St. Louis, MO|Austin FC at St Louis City SC|Austin FC at St. Louis CITY SC|CITYPARK|223306|0.802|38.6312| -90.2105|St. Louis City SC|Austin FC|NA|NA|102| 210|   900|MLS|MLS Soccer
mls|5900876|07:30 pm|2023-08-30|Chicago, IL|Vancouver Whitecaps at Chicago Fire FC|Vancouver Whitecaps FC at Chicago Fire FC|Soldier Field|    31|0.400|41.8623| -87.6159|Chicago Fire FC|Vancouver Whitecaps FC|NA|NA| 26|  76|   711|MLS|MLS Soccer
mls|5901013|07:30 pm|2023-09-02|Carson, CA|Houston Dynamo at LA Galaxy|Houston Dynamo FC at LA Galaxy|Dignity Health Sports Park|    52|0.429|33.8646|-118.2610|LA Galaxy|Houston Dynamo FC|NA|NA| 36|  73|  6538|MLS|MLS Soccer
mls|5900941|07:30 pm|2023-08-26|Frisco, TX|Austin FC at FC Dallas|Austin FC at FC Dallas|Toyota Stadium|  3576|0.579|33.1541| -96.8377|FC Dallas|Austin FC|NA|NA| 63|  98|   381|MLS|MLS Soccer
mls|5966578|08:00 pm|2023-07-31|Columbus, OH|Leagues Cup: Club America at Columbus Crew|Leagues Cup: Club America at Columbus Crew|Lower.com Field|518714|0.763|39.9674| -83.0172|Columbus Crew|Club America|Leagues Cup|NA|117| 280| 11538|MLS|MLS Soccer
mls|5900839|07:30 pm|2023-08-26|Charlotte, NC|LAFC at Charlotte FC|Los Angeles Football Club at Charlotte FC|Bank of America Stadium|  1122|0.584|35.2258| -80.8528|Charlotte FC|Los Angeles Football Club|NA|NA| 44| 144|  1513|MLS|MLS Soccer
mls|5983764|07:30 pm|2023-07-31|Bridgeview, IL|Leagues Cup: Puebla FC at Chicago Fire FC|Leagues Cup: Puebla FC at Chicago Fire FC|SeatGeek Stadium|    87|0.637|41.7648| -87.8062|Chicago Fire FC|Puebla FC|Leagues Cup|NA| 29|  71| 11305|MLS|MLS Soccer
mls|5900265|07:30 pm|2023-08-30|Houston, TX|Columbus Crew at Houston Dynamo FC|Columbus Crew at Houston Dynamo FC|Shell Energy Stadium|  7392|0.479|29.7530| -95.3519|Houston Dynamo FC|Columbus Crew|NA|NA| 18|  37|   375|MLS|MLS Soccer
mls|6046368|07:00 pm|2023-08-23|Cincinnati, OH|Inter Miami CF at FC Cincinnati|2023 US Open Cup Semifinals: Inter Miami CF at FC Cincinnati|TQL Stadium|486292|0.882|39.1111| -84.5223|FC Cincinnati|Inter Miami CF|NA|NA|375| 720|  3000|MLS|MLS Soccer
mls|5901418|07:30 pm|2023-08-20|Columbus, OH|FC Cincinnati at Columbus Crew|FC Cincinnati at Columbus Crew SC|Lower.com Field|518714|0.700|39.9674| -83.0172|Columbus Crew|FC Cincinnati|NA|NA|131| 260|  2272|MLS|MLS Soccer
mls|5901248|07:30 pm|2023-08-20|Chester, PA|FC Dallas at Philadelphia Union|FC Dallas at Philadelphia Union|Subaru Park|  3014|0.612|39.8336| -75.3790|Philadelphia Union|FC Dallas|NA|NA| 30|  53|   368|MLS|MLS Soccer
mls|5712106|07:30 pm|2023-08-30|Saint Paul, MN|Colorado Rapids at Minnesota United FC|Colorado Rapids at Minnesota United FC|Allianz Field|457727|0.650|44.9532| -93.1657|Minnesota United FC|Colorado Rapids|NA|NA| 30|  52|  2042|MLS|MLS Soccer
mls|5901215|07:30 pm|2023-08-26|Orlando, FL|St Louis City SC at Orlando City SC|St Louis City SC at Orlando City SC|Exploria Stadium|246056|0.518|28.5402| -81.3886|Orlando City SC|St. Louis City SC|NA|NA| 23|  98|   864|MLS|MLS Soccer
mls|5900774|07:30 pm|2023-08-30|Atlanta, GA|FC Cincinnati at Atlanta United FC|FC Cincinnati at Atlanta United FC|Mercedes-Benz Stadium|419590|0.470|33.7556| -84.4024|Atlanta United FC|FC Cincinnati|NA|NA| 32| 135|  1702|MLS|MLS Soccer
mls|5900123|07:30 pm|2023-08-30|Portland, OR|Real Salt Lake at Portland Timbers|Real Salt Lake at Portland Timbers|Providence Park|  3946|0.627|45.5223|-122.6920|Portland Timbers|Real Salt Lake|NA|NA| 30|  63|   625|MLS|MLS Soccer
mls|5901047|07:30 pm|2023-09-03|Los Angeles, CA|Inter Miami CF at LAFC|Inter Miami CF at Los Angeles Football Club (Rescheduled from 9/2/23)|BMO Stadium|432601|0.800|34.0126|-118.2840|Los Angeles Football Club|Inter Miami CF|NA|NA|693|1678| 19844|MLS|MLS Soccer
mls|5898460|07:30 pm|2023-09-02|Cincinnati, OH|Orlando City SC at FC Cincinnati|Orlando City SC at FC Cincinnati|TQL Stadium|486292|0.707|39.1111| -84.5223|FC Cincinnati|Orlando City SC|NA|NA| 47|  93|   520|MLS|MLS Soccer
mls|5881732|09:00 pm|2023-07-31|Kansas City, KS|Leagues Cup: Chivas Guadalajara at Sporting Kansas City|Leagues Cup: Chivas Guadalajara at Sporting Kansas City|Children's Mercy Park|  4112|0.850|39.1216| -94.8232|Sporting Kansas City|Chivas de Guadalajara|Leagues Cup|NA| 30| 157|   938|MLS|MLS Soccer
mls|5881772|07:30 pm|2023-09-02|Kansas City, KS|St Louis City SC at Sporting Kansas City|St. Louis City SC at Sporting Kansas City|Children's Mercy Park|  4112|0.764|39.1216| -94.8232|Sporting Kansas City|St. Louis City SC|NA|NA| 50| 139|   625|MLS|MLS Soccer
mls|5901285|07:30 pm|2023-09-02|San Jose, CA|Minnesota United at San Jose Earthquakes|Minnesota United FC at San Jose Earthquakes|PayPal Park| 77307|0.462|37.3517|-121.9230|San Jose Earthquakes|Minnesota United FC|NA|NA| 39|  94|   528|MLS|MLS Soccer
mls|5900974|07:30 pm|2023-08-20|Fort Lauderdale, FL|Charlotte FC at Inter Miami CF|Charlotte FC at Inter Miami CF|DRV PNK Stadium|479998|0.764|26.1969| -80.1697|Inter Miami CF|Charlotte FC|NA|NA|204| 477| 22527|MLS|MLS Soccer
mls|5712108|03:30 pm|2023-08-27|Saint Paul, MN|Seattle Sounders at Minnesota United FC|Seattle Sounders at Minnesota United FC|Allianz Field|457727|0.756|44.9532| -93.1657|Minnesota United FC|Seattle Sounders FC|NA|NA| 44|  86|   282|MLS|MLS Soccer
mls|5901353|07:30 pm|2023-08-20|Toronto, Canada|CF Montreal at Toronto FC|CF Montreal at Toronto FC|BMO Field|  3013|0.480|43.6330| -79.4197|Toronto FC|CF Montreal|NA|NA| 40| 114|  2138|MLS|MLS Soccer
mls|5901320|07:30 pm|2023-08-20|Seattle, WA|Atlanta United FC at Seattle Sounders|Atlanta United FC at Seattle Sounders FC|Lumen Field|   339|0.524|47.5948|-122.3320|Seattle Sounders FC|Atlanta United FC|NA|NA| 41| 141| 11854|MLS|MLS Soccer
mls|5900943|07:30 pm|2023-09-02|Frisco, TX|Atlanta United FC at FC Dallas|Atlanta United FC at FC Dallas|Toyota Stadium|  3576|0.409|33.1541| -96.8377|FC Dallas|Atlanta United FC|NA|NA| 46|  85| 11954|MLS|MLS Soccer
mls|5900875|07:30 pm|2023-08-20|Chicago, IL|Orlando City SC at Chicago Fire FC|Orlando City SC at Chicago Fire FC|Soldier Field|    31|0.497|41.8623| -87.6159|Chicago Fire FC|Orlando City SC|NA|NA| 14|  68|  1303|MLS|MLS Soccer
mls|5901012|07:30 pm|2023-08-26|Carson, CA|Chicago Fire FC at LA Galaxy|Chicago Fire FC at LA Galaxy|Dignity Health Sports Park|    52|0.484|33.8646|-118.2610|LA Galaxy|Chicago Fire FC|NA|NA| 40|  94|   598|MLS|MLS Soccer
mls|5900842|07:30 pm|2023-08-30|Charlotte, NC|Orlando City SC at Charlotte FC|Orlando City SC at Charlotte FC|Bank of America Stadium|  1122|0.476|35.2258| -80.8528|Charlotte FC|Orlando City SC|NA|NA| 36| 137|  1605|MLS|MLS Soccer
mls|5901082|07:30 pm|2023-09-02|Nashville, TN|Charlotte FC at Nashville SC|Charlotte FC at Nashville SC|Geodis Park|519799|0.475|36.1314| -86.7675|Nashville SC|Charlotte FC|NA|NA| 29|  85|   690|MLS|MLS Soccer
mls|5901281|07:30 pm|2023-08-30|San Jose, CA|LA Galaxy at San Jose Earthquakes|LA Galaxy at San Jose Earthquakes|PayPal Park| 77307|0.447|37.3517|-121.9230|San Jose Earthquakes|LA Galaxy|NA|NA| 39| 106|  1311|MLS|MLS Soccer
mls|5901420|07:30 pm|2023-08-26|Columbus, OH|Toronto FC at Columbus Crew|Toronto FC at Columbus Crew SC|Lower.com Field|518714|0.545|39.9674| -83.0172|Columbus Crew|Toronto FC|NA|NA| 40| 143|  1180|MLS|MLS Soccer
mls|5901249|07:30 pm|2023-09-03|Chester, PA|New York Red Bulls at Philadelphia Union|New York Red Bulls at Philadelphia Union|Subaru Park|  3014|0.588|39.8336| -75.3790|Philadelphia Union|New York Red Bulls|NA|NA| 39|  71|   368|MLS|MLS Soccer
mls|5901117|07:30 pm|2023-09-02|Foxborough, MA|Austin FC at New England Revolution|Austin FC at New England Revolution|Gillette Stadium|    33|0.492|42.0906| -71.2674|New England Revolution|Austin FC|NA|NA| 38| 135|   614|MLS|MLS Soccer
mls|5898331|07:30 pm|2023-09-02|Sandy, UT|Colorado Rapids at Real Salt Lake|Colorado Rapids at Real Salt Lake|America First Field|   228|0.602|40.5828|-111.8910|Real Salt Lake|Colorado Rapids|NA|NA| 24|  56|   240|MLS|MLS Soccer
mls|5900122|07:30 pm|2023-08-26|Portland, OR|Vancouver Whitecaps FC at Portland Timbers|Vancouver Whitecaps FC at Portland Timbers|Providence Park|  3946|0.696|45.5223|-122.6920|Portland Timbers|Vancouver Whitecaps FC|NA|NA| 38|  88|   625|MLS|MLS Soccer
mls|5900264|07:30 pm|2023-08-20|Houston, TX|Portland Timbers at Houston Dynamo FC|Portland Timbers at Houston Dynamo FC|Shell Energy Stadium|  7392|0.586|29.7530| -95.3519|Houston Dynamo FC|Portland Timbers|NA|NA| 19|  35|   469|MLS|MLS Soccer
mls|5900805|07:30 pm|2023-08-26|Montreal, Canada|New England Revolution at CF Montreal|New England Revolution at CF Montreal|Saputo Stadium|  5485|0.397|45.5623| -73.5530|CF Montreal|New England Revolution|NA|NA| 34|  49|   348|MLS|MLS Soccer
mls|5901142|07:30 pm|2023-08-20|Flushing, NY|Minnesota United at New York City FC|Minnesota United FC at New York City FC|Citi Field|     3|0.522|40.7564| -73.8459|New York City FC|Minnesota United FC|NA|NA| 37|  86|   894|MLS|MLS Soccer
mls|5901647|07:30 pm|2023-08-26|Harrison, NJ|Inter Miami CF at New York Red Bulls|Inter Miami CF at New York Red Bulls|Red Bull Arena|  2455|0.853|40.7366| -74.1496|New York Red Bulls|Inter Miami CF|NA|NA|571|1335| 15459|MLS|MLS Soccer
mls|5901079|07:30 pm|2023-08-20|Nashville, TN|New England Revolution at Nashville SC|New England Revolution at Nashville SC|Geodis Park|519799|0.485|36.1314| -86.7675|Nashville SC|New England Revolution|NA|NA| 27|  79|  1197|MLS|MLS Soccer
mls|6069880|03:30 am|2023-08-02|Houston, TX|Leagues Cup R32 C.F. Pachuca at Houston Dynamo FC|Leagues Cup R32 C.F. Pachuca at Houston Dynamo FC|Shell Energy Stadium|  7392|0.390|29.7530| -95.3519|Houston Dynamo FC|NA|NA|NA| 19|  36|   241|MLS|MLS Soccer
mls|5901351|07:30 pm|2023-08-30|Toronto, Canada|Philadelphia Union at Toronto FC|Philadelphia Union at Toronto FC|BMO Field|  3013|0.406|43.6330| -79.4197|Toronto FC|Philadelphia Union|NA|NA| 26|  89|  1139|MLS|MLS Soccer
mls|5901147|03:30 pm|2023-09-02|Bronx, NY|Vancouver Whitecaps at New York City FC|Vancouver Whitecaps FC at New York City FC|Yankee Stadium|     8|0.424|40.8296| -73.9262|New York City FC|Vancouver Whitecaps FC|NA|NA| 41|  99|   496|MLS|MLS Soccer
mls|5901646|07:30 pm|2023-08-20|Harrison, NJ|D.C. United at New York|D.C. United at New York Red Bulls|Red Bull Arena|  2455|0.526|40.7366| -74.1496|New York Red Bulls|D.C. United|NA|NA| 26|  97|   499|MLS|MLS Soccer
mls|5900975|07:30 pm|2023-08-30|Fort Lauderdale, FL|Nashville SC at Inter Miami CF|Nashville SC at Inter Miami CF|DRV PNK Stadium|479998|0.713|26.1969| -80.1697|Inter Miami CF|Nashville SC|NA|NA|179| 320| 11973|MLS|MLS Soccer
mls|5901009|07:30 pm|2023-08-20|Carson, CA|Real Salt Lake at LA Galaxy|Real Salt Lake at LA Galaxy|Dignity Health Sports Park|    52|0.462|33.8646|-118.2610|LA Galaxy|Real Salt Lake|NA|NA| 32|  75|  6538|MLS|MLS Soccer
mls|5898636|07:30 pm|2023-08-30|Austin, TX|Seattle Sounders at Austin FC|Seattle Sounders FC at Austin FC|Q2 Stadium|514942|0.703|30.3877| -97.7194|Austin FC|Seattle Sounders FC|NA|NA| 45|  98|   780|MLS|MLS Soccer
mls|5915899|07:30 pm|2023-08-30|St. Louis, MO|FC Dallas at St Louis City SC|FC Dallas at St. Louis CITY SC|CITYPARK|223306|0.756|38.6312| -90.2105|St. Louis City SC|FC Dallas|NA|NA|108| 214|   840|MLS|MLS Soccer
mls|5901387|07:30 pm|2023-08-20|Vancouver, Canada|San Jose Earthquakes at Vancouver Whitecaps|San Jose Earthquakes at Vancouver Whitecaps FC|BC Place Stadium|    46|0.386|49.2767|-123.1120|Vancouver Whitecaps FC|San Jose Earthquakes|NA|NA| 36| 127|   645|MLS|MLS Soccer
mls|5901045|07:30 pm|2023-08-20|Los Angeles, CA|Colorado Rapids at LAFC|Colorado Rapids at Los Angeles Football Club|BMO Stadium|432601|0.602|34.0126|-118.2840|Los Angeles Football Club|Colorado Rapids|NA|NA| 53| 120|  1279|MLS|MLS Soccer
mls|5881775|07:30 pm|2023-08-26|Kansas City, KS|San Jose Earthquakes at Sporting Kansas City|San Jose Earthquakes at Sporting Kansas City|Children's Mercy Park|  4112|0.630|39.1216| -94.8232|Sporting Kansas City|San Jose Earthquakes|NA|NA| 30|  63|   438|MLS|MLS Soccer
mls|5900807|07:30 pm|2023-09-02|Montreal, Canada|Columbus Crew at CF Montreal|Columbus Crew SC at CF Montreal|Saputo Stadium|  5485|0.375|45.5623| -73.5530|CF Montreal|Columbus Crew|NA|NA| 32|  51|   349|MLS|MLS Soccer
mls|5966598|07:30 pm|2023-07-31|Commerce City, CO|Leagues Cup: Toluca FC at Colorado Rapids|Leagues Cup: Toluca FC at Colorado Rapids|Dick's Sporting Goods Park|  3497|0.578|39.8056|-104.8920|Colorado Rapids|Toluca FC|Leagues Cup|NA| 44| 113|   403|MLS|MLS Soccer
mls|5901111|07:30 pm|2023-08-30|Foxborough, MA|New York Red Bulls at New England Revolution|New York Red Bulls at New England Revolution|Gillette Stadium|    33|0.472|42.0906| -71.2674|New England Revolution|New York Red Bulls|NA|NA| 40| 136|   614|MLS|MLS Soccer
mls|5901321|07:30 pm|2023-09-02|Seattle, WA|Portland Timbers at Seattle Sounders|Portland Timbers at Seattle Sounders FC|Lumen Field|   339|0.620|47.5948|-122.3320|Seattle Sounders FC|Portland Timbers|NA|NA| 53| 200|  3370|MLS|MLS Soccer
mls|5900776|07:30 pm|2023-08-26|Atlanta, GA|Nashville SC at Atlanta United FC|Nashville SC at Atlanta United FC|Mercedes-Benz Stadium|419590|0.518|33.7556| -84.4024|Atlanta United FC|Nashville SC|NA|NA| 43|  93|  2485|MLS|MLS Soccer
mls|5901451|07:30 pm|2023-08-26|Washington, DC|Philadelphia Union at DC United|Philadelphia Union at D.C. United|Audi Field|439326|0.554|38.8695| -77.0121|D.C. United|Philadelphia Union|NA|NA| 43| 113|  1871|MLS|MLS Soccer
mls|5898352|07:30 pm|2023-08-26|Sandy, UT|Houston Dynamo at Real Salt Lake|Houston Dynamo FC at Real Salt Lake|America First Field|   228|0.667|40.5828|-111.8910|Real Salt Lake|Houston Dynamo FC|NA|NA| 24|  47|   240|MLS|MLS Soccer
ncaa_football|5918070|12:30 pm|2023-09-02|Seattle, WA|Boise State at Washington|Boise State Broncos at Washington Huskies Football|Husky Stadium|  2813|0.613|47.6498|-122.3020|Washington Huskies Football|Boise State Broncos Football|NA|NA| 45| 113|  1012|NCAA FB|College Football
ncaa_football|5889362|03:30 am|2023-09-02|Missoula, MT|Butler at Montana|Butler Bulldogs at Montana Grizzlies Football|Washington-Grizzly Stadium|  5730|0.463|46.8606|-113.9820|Montana Grizzlies Football|Butler Bulldogs Football|NA|NA| 42|  75|   328|NCAA FB|College Football
ncaa_football|5853560|02:30 pm|2023-09-02|Madison, WI|Buffalo at Wisconsin|Buffalo Bulls at Wisconsin Badgers Football|Camp Randall Stadium|  2814|0.597|43.0696| -89.4120|Wisconsin Badgers Football|Buffalo Bulls Football|NA|NA| 26|  87|   991|NCAA FB|College Football
ncaa_football|5918090|07:30 pm|2023-09-02|Pasadena, CA|Coastal Carolina at UCLA|Coastal Carolina Chanticleers at UCLA Bruins Football|Rose Bowl|    45|0.543|34.1590|-118.1680|UCLA Bruins Football|Coastal Carolina Chanticleers Football|NA|NA| 33| 118|  5448|NCAA FB|College Football
ncaa_football|5918193|07:00 pm|2023-08-31|Tempe, AZ|Southern Utah at Arizona State|Southern Utah Thunderbirds at Arizona State Sun Devils Football|Sun Devil Stadium|  2767|0.459|33.4255|-111.9320|Arizona State Sun Devils Football|Southern Utah Thunderbirds Football|NA|NA| 14| 146|   579|NCAA FB|College Football
ncaa_football|5929772|02:30 pm|2023-09-02|Austin, TX|Rice at Texas|Rice Owls at Texas Longhorns Football|Darrell K Royal - Texas Memorial Stadium|  2802|0.689|30.2837| -97.7336|Texas Longhorns Football|Rice Owls Football|NA|NA| 33|  93|  1726|NCAA FB|College Football
ncaa_football|5955552|06:00 pm|2023-09-02|Huntington, WV|Albany at Marshall|Albany Great Danes at Marshall Thundering Herd Football|Joan C. Edwards Stadium|  2792|0.267|38.4256| -82.4211|Marshall Thundering Herd Football|Albany Great Danes Football|NA|NA| 23|  55|   156|NCAA FB|College Football
ncaa_football|5929164|08:00 pm|2023-09-02|Blacksburg, VA|Old Dominion at Virginia Tech|Old Dominion Monarchs at Virginia Tech Hokies Football|Lane Stadium|  2800|0.617|37.2200| -80.4181|Virginia Tech Hokies Football|Old Dominion Monarchs Football|NA|NA| 68| 114|   558|NCAA FB|College Football
ncaa_football|5736214|02:30 pm|2023-09-02|Minneapolis, MN|Eastern Washington at North Dakota State|Eastern Washington Eagles vs North Dakota State Bison Football|U.S. Bank Stadium|218451|0.333|44.9751| -93.2582|North Dakota State Bison Football|Eastern Washington Eagles Football|NA|NA| 74| 152|   602|NCAA FB|College Football
ncaa_football|5816529|06:00 pm|2023-09-02|Athens, GA|UT Martin at Georgia|UT Martin Skyhawks at Georgia Bulldogs Football|Sanford Stadium|  2771|0.688|33.9488| -83.3736|Georgia Bulldogs Football|UT Martin Skyhawks Football|NA|NA| 80| 173|  5921|NCAA FB|College Football
ncaa_football|5913918|07:00 pm|2023-08-26|Albany, NY|Fordham at Albany|Fordham Rams at Albany Great Danes Football|Bob Ford Field at Tom & Mary Casey Stadium|  5987|0.076|42.6859| -73.8265|Albany Great Danes Football|Fordham Rams Football|NA|NA| 47|  68|    82|NCAA FB|College Football
ncaa_football|5960730|12:30 pm|2023-09-03|San Jose, CA|Oregon State at San Jose State|Oregon State Beavers at San Jose State Spartans Football|CEFCU Stadium|422457|0.432|37.3217|-121.8670|San Jose State Spartans Football|Oregon State Beavers Football|NA|NA| 61|  80|   227|NCAA FB|College Football
ncaa_football|5918076|03:30 pm|2023-09-02|Los Angeles, CA|Nevada at USC|Nevada Wolf Pack at USC Trojans Football|Los Angeles Memorial Coliseum| 51012|0.552|34.0139|-118.2830|USC Trojans Football|Nevada Wolf Pack Football|NA|NA| 37|  97|   781|NCAA FB|College Football
ncaa_football|5853544|07:00 pm|2023-09-01|East Lansing, MI|Central Michigan at Michigan State|Central Michigan Chippewas at Michigan State Spartans Football|Spartan Stadium|  1585|0.590|42.7258| -84.4850|Michigan State Spartans Football|Central Michigan Chippewas Football|Michigan State Spartans|NA| 73|  98|   585|NCAA FB|College Football
ncaa_football|5952069|07:00 pm|2023-09-02|New Orleans, LA|South Alabama Jaguars at Tulane Green Wave Football|South Alabama Jaguars at Tulane Green Wave Football|Yulman Stadium| 60823|0.314|29.9444| -90.1157|Tulane Green Wave Football|South Alabama Jaguars Football|NA|NA| 11|  33|   314|NCAA FB|College Football
ncaa_football|5853516|07:30 pm|2023-09-02|University Park, PA|West Virginia at Penn State|West Virginia Mountaineers at Penn State Nittany Lions Football|Beaver Stadium|  2773|0.798|40.8125| -77.8562|Penn State Nittany Lions Football|West Virginia Mountaineers Football|NA|NA|203| 296|  2590|NCAA FB|College Football
ncaa_football|5930360|06:00 pm|2023-09-02|Houston, TX|UTSA at Houston|UTSA Roadrunners at Houston Cougars Football|TDECU Stadium|  1359|0.497|29.7235| -95.3477|Houston Cougars Football|UTSA Roadrunners Football|NA|NA| 19|  62|   437|NCAA FB|College Football
ncaa_football|5953737|12:00 pm|2023-09-02|Normal, IL|Dayton at Illinois State|Dayton Flyers at Illinois State Redbirds Football|Hancock Stadium|  5906|0.363|40.5115| -88.9923|Illinois State Redbirds Football|Dayton Flyers Football|NA|NA| 51|  77|    96|NCAA FB|College Football
ncaa_football|5972947|08:00 pm|2023-09-07|Memphis, TN|Gladys Knight|Gladys Knight|Orpheum Theatre - Memphis|   846|0.355|35.1399| -90.0558|Southern Heritage Classic|Gladys Knight|NA|NA|111| 201|   857|NCAA FB|College Football
ncaa_football|5942520|05:30 pm|2023-09-02|Laramie, WY|Texas Tech Red Raiders at Wyoming Cowboys Football|Texas Tech Red Raiders at Wyoming Cowboys Football|Jonah Field at War Memorial Stadium|  2766|0.627|41.3138|-105.5840|Wyoming Cowboys Football|Texas Tech Red Raiders Football|NA|NA| 81| 130| 11587|NCAA FB|College Football
